Company,TypeName,Inches,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
10,0,15.6,89,4,256,47,5,1.8,14399000.0,0,1,0,0,0,1,1,1,1920,1080
17,3,14.0,27,2,32,41,5,1.45,3583600.0,0,0,1,0,0,0,0,0,1366,768
16,3,15.6,89,16,256,68,5,2.4,24225000.0,0,1,0,0,0,0,1,1,1920,1080
10,3,15.6,68,8,256,47,5,2.3,17843200.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,68,4,500,47,5,1.54,17000000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,15.6,71,8,256,47,5,1.84,35756780.0,1,1,0,0,500,0,0,1,1920,1080
7,3,14.0,68,8,256,47,7,1.43,24973000.0,0,1,0,0,0,0,0,1,1920,1080
11,1,17.3,93,16,256,93,5,3.78,26275880.0,1,1,0,0,1000,0,1,1,1920,1080
10,1,17.3,92,16,128,93,5,4.6,38929830.0,1,1,0,0,1000,0,1,1,1920,1080
2,2,11.6,36,4,16,41,1,1.2,4894300.0,0,0,1,0,0,0,0,0,1366,768
10,3,14.0,91,16,256,47,7,1.1,44540000.0,0,1,0,0,0,0,1,0,2560,1440
7,3,15.6,97,8,1000,72,5,1.91,16643000.0,1,0,0,0,0,0,1,1,1920,1080
4,0,15.6,76,8,256,53,5,2.3,18598000.0,0,1,0,0,0,1,1,1,1920,1080
7,3,15.6,74,4,256,53,5,2.04,16643000.0,0,1,0,0,0,0,0,0,1366,768
4,4,13.3,97,16,1000,53,5,1.2,38318000.0,0,1,0,0,0,1,0,2,3200,1800
7,3,15.6,58,4,500,47,5,2.31,11987550.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,74,4,500,53,4,1.96,8483000.0,1,0,0,0,0,0,0,0,1366,768
0,3,15.6,11,8,1000,17,5,2.4,7633000.0,1,0,0,0,0,0,0,0,1366,768
4,0,13.3,97,12,256,53,5,1.6,22083000.0,0,1,0,0,0,1,1,1,1920,1080
11,1,15.6,92,16,256,79,5,2.94,30923000.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,97,8,256,53,5,2.04,18190000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,92,16,1000,90,4,4.0,16966000.0,1,0,0,0,0,0,1,1,1920,1080
4,3,15.6,74,4,1000,40,5,2.25,9503000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,15.6,97,16,2000,30,5,2.32,16829830.0,1,0,0,0,0,0,0,1,1920,1080
11,1,15.6,92,16,256,79,5,1.8,32793000.0,1,1,0,0,1000,0,0,1,1920,1080
4,4,13.3,97,8,256,53,5,1.29,24786000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,93,64,1000,92,5,3.58,67575000.0,0,1,0,0,0,0,1,1,1920,1080
4,0,13.3,89,8,256,47,5,1.62,13566170.0,0,1,0,0,0,1,0,1,1920,1080
4,1,15.6,92,16,256,91,5,3.21,22593000.0,1,1,0,0,1000,0,0,3,3840,2160
1,4,12.0,43,8,256,46,3,0.92,22100000.0,0,0,1,0,0,0,1,0,2304,1440
4,3,15.6,58,4,500,47,5,2.06,8193660.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,68,4,500,47,5,2.31,20383000.0,1,0,0,0,0,0,0,0,1366,768
7,4,12.5,68,8,256,47,7,1.26,20383000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,97,8,256,53,5,1.49,18530000.0,0,1,0,0,0,0,0,1,1920,1080
10,4,12.5,89,8,256,47,5,1.3,29129330.0,0,1,0,0,0,1,1,1,1920,1080
10,3,17.3,68,8,1000,21,5,3.0,11203000.0,1,0,0,0,0,0,0,0,1600,900
10,3,15.6,70,4,1000,86,5,2.3,16609000.0,1,0,0,0,0,0,1,1,1920,1080
11,1,17.3,102,16,256,80,5,3.78,42483000.0,1,1,0,0,1000,0,0,1,1920,1080
10,3,15.6,68,4,500,47,5,2.1,9180000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,68,4,500,47,7,2.31,15980000.0,1,0,0,0,0,0,0,1,1920,1080
10,4,12.5,47,8,512,46,5,0.99,23783000.0,0,1,0,0,0,1,1,0,2560,1440
10,1,17.3,93,32,512,93,5,4.6,55080000.0,0,1,0,1,1000,0,1,1,1920,1080
10,0,10.1,31,4,64,41,5,0.69,10986590.0,0,0,1,0,0,1,1,0,1920,1200
7,4,13.3,97,16,512,53,5,1.3,34833000.0,0,1,0,0,0,0,1,3,3840,2160
4,3,15.6,74,8,256,53,5,2.18,12750000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,68,4,500,47,7,1.54,17526830.0,1,0,0,0,0,0,0,1,1920,1080
7,5,15.6,89,8,256,0,7,1.9,25415000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,14.0,68,8,180,47,7,1.7,20383000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,109,4,32,46,1,1.29,10455000.0,0,0,1,0,0,0,0,2,3200,1800
0,3,15.6,11,4,500,17,5,2.4,6579000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,111,4,500,40,2,2.2,6689330.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,56,4,1000,47,4,1.86,5881830.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,102,8,256,79,5,2.7,27183000.0,1,1,0,0,1000,0,1,1,1920,1080
4,4,13.3,83,4,256,7,5,1.4,13911950.0,0,1,0,0,0,0,1,1,1920,1080
7,2,12.5,68,4,128,47,7,2.4,27183000.0,0,1,0,0,0,0,0,0,1366,768
0,3,15.6,74,8,256,86,5,2.4,13583000.0,1,1,0,0,1000,0,0,1,1920,1080
4,3,15.6,74,8,1000,30,5,2.36,10859600.0,1,0,0,0,0,0,0,1,1920,1080
11,1,17.3,92,8,256,90,5,2.6,27183000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,112,4,1000,42,5,1.96,8500000.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,92,16,128,93,5,4.3,39083000.0,1,1,0,0,1000,0,1,1,1920,1080
4,4,12.5,58,4,500,47,7,1.5,19297550.0,1,0,0,0,0,0,0,0,1366,768
4,4,12.5,58,4,128,47,7,1.5,19838490.0,0,1,0,0,0,0,0,0,1366,768
0,3,15.6,32,4,16,40,1,2.2,3553000.0,0,1,0,0,0,0,0,0,1366,768
7,5,17.3,92,8,1000,3,7,3.0,49283000.0,1,0,0,0,0,0,1,1,1920,1080
10,1,15.6,102,16,512,76,5,2.4,20383000.0,0,1,0,0,0,0,0,1,1920,1080
4,4,12.5,68,8,256,47,7,1.5,24022700.0,0,1,0,0,0,0,0,0,1366,768
11,1,17.3,92,8,128,89,5,2.9,25690230.0,1,1,0,0,1000,0,0,1,1920,1080
10,0,15.6,68,4,256,47,5,2.1,14739000.0,0,1,0,0,0,1,1,1,1920,1080
7,3,15.6,8,4,1000,15,5,2.1,6766000.0,1,0,0,0,0,0,0,1,1920,1080
2,1,15.6,92,16,128,89,5,2.59,22763000.0,1,1,0,0,1000,0,1,1,1920,1080
7,3,13.3,46,8,256,46,5,1.16,28883000.0,0,1,0,0,0,1,0,2,3200,1800
4,3,15.6,68,4,500,20,7,2.24,13075550.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,54,4,128,47,5,2.1,7293000.0,0,1,0,0,0,0,0,0,1366,768
7,4,13.3,89,8,512,47,5,1.16,33473000.0,0,1,0,0,0,0,0,1,1920,1080
10,0,10.1,31,4,64,41,0,0.69,9333000.0,0,0,1,0,0,1,1,0,1920,1200
4,4,13.3,98,8,256,58,5,1.23,23443000.0,0,1,0,0,0,0,0,1,1920,1080
10,1,17.3,93,16,256,93,5,4.6,46749830.0,0,1,0,1,1000,0,1,1,1920,1080
14,4,12.5,89,8,256,47,5,1.25,17493000.0,0,1,0,0,0,1,0,3,3840,2160
16,4,13.3,97,16,512,53,5,1.05,37842000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,92,8,128,89,5,3.52,22312330.0,1,1,0,0,1000,0,0,1,1920,1080
17,3,13.3,27,4,32,41,5,1.35,3332000.0,0,0,1,0,0,0,0,1,1920,1080
7,3,13.3,68,8,256,47,5,1.16,28730000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,68,8,256,47,7,1.43,25721000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,68,4,500,47,2,2.09,8901710.0,1,0,0,0,0,0,0,0,1366,768
2,3,15.6,59,4,1000,53,5,2.0,7395000.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,89,8,256,47,5,1.8,28373000.0,0,1,0,0,0,1,1,1,1920,1080
10,0,10.1,31,4,64,41,5,0.69,8143000.0,0,0,1,0,0,1,1,0,1920,1200
7,4,12.5,71,8,256,47,7,1.26,32215000.0,0,1,0,0,0,0,0,0,1366,768
10,1,15.6,77,8,128,79,4,2.4,16813000.0,1,1,0,0,1000,0,1,1,1920,1080
7,1,17.3,70,8,128,79,5,3.35,19193000.0,1,1,0,0,1000,0,1,1,1920,1080
7,3,15.6,97,8,2000,53,5,2.04,10693000.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,91,8,512,106,7,1.8,34856460.0,0,1,0,0,0,1,1,1,1920,1080
2,3,14.0,37,4,32,43,5,1.5,4726000.0,0,0,1,0,0,0,0,0,1366,768
7,4,15.6,97,8,256,53,5,1.84,12784000.0,0,1,0,0,0,0,0,1,1920,1080
0,3,15.6,74,4,1000,72,5,2.23,10472000.0,1,0,0,0,0,0,0,1,1920,1080
10,3,15.6,89,16,1000,27,5,2.5,18683000.0,0,0,0,1,0,0,0,1,1920,1080
7,5,17.3,92,8,256,105,7,3.0,67139800.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,74,8,1000,30,5,2.5,13328000.0,1,0,0,0,0,0,0,0,1366,768
11,1,17.3,94,16,256,93,5,3.78,40783000.0,1,1,0,0,1000,0,0,1,1920,1080
7,4,15.6,89,8,256,47,7,1.88,36919240.0,0,1,0,0,0,0,0,1,1920,1080
10,0,14.0,91,16,512,47,5,2.8,41480000.0,0,1,0,0,0,1,1,0,2560,1440
11,1,15.6,102,8,128,75,5,2.4,19427600.0,1,1,0,0,1000,0,0,1,1920,1080
7,0,13.3,71,8,256,47,5,1.48,27693000.0,0,1,0,0,0,1,0,1,1920,1080
7,5,15.6,92,8,256,100,7,2.59,37893000.0,0,1,0,0,0,0,1,1,1920,1080
7,0,13.3,91,8,256,47,5,1.48,30583000.0,0,1,0,0,0,1,0,0,2560,1440
7,5,15.6,92,8,256,100,7,2.0,32283000.0,0,1,0,0,0,0,0,1,1920,1080
7,4,12.5,88,8,256,47,7,1.26,39048150.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,97,8,256,72,5,2.18,17168300.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,68,8,256,47,7,1.88,26843000.0,0,1,0,0,0,0,0,1,1920,1080
10,0,14.0,89,8,256,47,5,1.27,39763000.0,0,1,0,0,0,1,1,0,2560,1440
10,3,15.6,54,4,1000,47,4,1.9,5763000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,17,4,500,13,5,1.86,5049000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,68,8,1000,21,4,2.32,10183000.0,1,0,0,0,0,0,0,1,1920,1080
4,1,15.6,102,8,1000,78,5,2.62,20383000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,15.6,70,8,256,73,5,2.04,38261560.0,0,1,0,0,0,1,1,3,3840,2160
7,3,15.6,10,4,256,6,5,1.91,8141130.0,0,1,0,0,0,0,0,1,1920,1080
11,1,17.3,102,16,256,76,5,2.7,25377600.0,1,1,0,0,1000,0,0,1,1920,1080
10,4,14.0,91,12,512,47,7,1.4,39083000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,15.6,68,8,1000,21,5,2.5,13404330.0,0,0,0,1,0,0,0,1,1920,1080
7,0,13.3,91,8,512,47,5,1.48,34697000.0,0,1,0,0,0,1,0,0,2560,1440
10,4,14.0,91,8,256,47,7,1.7,25483000.0,0,1,0,0,0,0,0,1,1920,1080
11,1,14.0,92,16,256,91,5,1.7,30073000.0,1,1,0,0,1000,0,0,1,1920,1080
7,1,15.6,102,8,1000,75,5,2.62,15283000.0,1,0,0,0,0,0,1,1,1920,1080
10,3,15.6,54,8,1000,47,5,2.2,7803000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,68,4,500,47,4,2.1,8108830.0,1,0,0,0,0,0,0,0,1366,768
4,1,15.6,102,8,128,76,5,2.62,25466000.0,1,1,0,0,1000,0,0,3,3840,2160
10,3,15.6,74,8,256,53,5,1.95,23630000.0,0,1,0,0,0,0,1,1,1920,1080
10,3,15.6,56,4,1000,67,5,2.2,7956000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,14.0,36,2,32,41,5,1.44,4233000.0,0,0,1,0,0,0,0,0,1366,768
11,1,15.6,97,8,1000,75,5,2.2,14263000.0,1,0,0,0,0,0,1,1,1920,1080
7,3,15.6,89,8,256,47,5,1.96,11543000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,106,16,512,61,5,2.1,19703000.0,0,1,0,0,0,0,0,1,1920,1080
2,3,15.6,34,4,500,40,5,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,68,4,500,47,4,2.1,6766000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,97,8,1000,72,4,2.2,12053000.0,1,0,0,0,0,0,0,1,1920,1080
2,3,14.0,59,4,256,53,5,2.0,13073000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,15.6,89,4,1000,47,7,2.32,14025000.0,0,0,0,1,0,0,0,1,1920,1080
10,1,15.6,92,16,512,87,5,3.31,22185000.0,0,1,0,0,0,0,1,1,1920,1080
11,1,15.6,92,16,128,91,5,1.91,36607290.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,58,4,500,47,5,2.07,11050000.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,68,8,256,47,5,1.36,27829000.0,0,1,0,0,0,1,1,0,2560,1440
10,4,15.6,97,6,256,65,5,1.54,14127000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,97,8,256,74,2,1.98,15215170.0,0,1,0,0,0,0,0,1,1920,1080
0,3,15.6,39,4,500,43,5,2.1,5661000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,92,6,1000,89,5,2.18,13583000.0,1,0,0,0,0,0,1,1,1920,1080
2,1,15.6,92,8,256,89,5,2.591,15453000.0,1,1,0,0,1000,0,1,1,1920,1080
4,0,15.6,97,16,512,53,5,2.09,20043000.0,0,1,0,0,0,1,0,1,1920,1080
0,3,15.6,74,4,256,72,5,2.23,11747000.0,0,1,0,0,0,0,0,1,1920,1080
4,4,13.3,71,8,256,47,2,1.23,18683000.0,0,1,0,0,0,1,0,2,3200,1800
0,1,17.3,102,16,256,80,5,4.2,44183000.0,1,1,0,0,1000,0,1,1,1920,1080
10,1,15.6,77,8,1000,75,5,2.4,13923000.0,1,0,0,0,0,0,1,1,1920,1080
15,0,12.3,117,4,32,38,1,1.15,11203000.0,0,0,1,0,0,1,1,0,2400,1600
7,3,15.6,74,4,500,53,5,1.86,8245000.0,1,0,0,0,0,0,0,0,1366,768
1,4,12.0,43,8,256,49,3,0.92,19771000.0,0,0,1,0,0,0,1,0,2304,1440
4,0,13.3,74,8,256,53,5,1.6,20383000.0,0,1,0,0,0,1,1,1,1920,1080
7,3,15.6,102,12,128,75,5,2.21,22559000.0,1,1,0,0,1000,0,1,1,1920,1080
10,3,15.6,56,4,1000,24,4,1.9,6256000.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,92,16,512,93,5,4.3,36550000.0,1,1,0,0,1000,0,1,1,1920,1080
0,3,15.6,39,4,1000,43,2,2.1,4624000.0,1,0,0,0,0,0,0,0,1366,768
11,1,17.3,102,16,256,79,5,2.43,34831300.0,1,1,0,0,1000,0,0,1,1920,1080
4,3,15.6,54,4,128,29,5,2.3,8483000.0,0,1,0,0,0,0,0,0,1366,768
10,3,15.6,89,8,500,66,4,2.2,10693000.0,1,0,0,0,0,0,0,0,1366,768
4,0,15.6,106,16,512,61,5,2.0,21845000.0,0,1,0,0,0,1,0,1,1920,1080
4,4,13.3,97,16,512,53,5,1.2,45560000.0,0,1,0,0,0,1,0,2,3200,1800
2,1,15.6,92,8,1000,79,5,2.2,19873000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,15.6,74,8,256,30,5,2.36,15113000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,74,8,256,53,5,1.91,9843000.0,0,1,0,0,0,0,0,0,1366,768
10,3,15.6,18,4,500,13,5,2.2,5083000.0,1,0,0,0,0,0,0,0,1366,768
0,3,17.3,54,8,1000,72,5,3.3,10693000.0,1,0,0,0,0,0,0,0,1600,900
2,1,15.6,102,16,256,80,5,2.2,41633000.0,1,1,0,0,1000,0,0,1,1920,1080
1,4,12.0,44,8,512,46,3,0.92,21743000.0,0,0,1,0,0,0,1,0,2304,1440
2,3,15.6,102,16,128,79,5,2.2,29733000.0,1,1,0,0,1000,0,0,1,1920,1080
11,1,17.3,92,16,256,79,5,2.43,33132830.0,1,1,0,0,1000,0,1,1,1920,1080
4,0,15.6,74,8,256,53,5,2.191,16983000.0,0,1,0,0,0,1,1,1,1920,1080
2,1,17.3,102,16,256,79,5,2.9,33133000.0,1,1,0,0,1000,0,0,1,1920,1080
0,2,11.6,32,2,32,40,1,1.3,2958000.0,0,1,0,0,0,0,0,0,1366,768
0,3,17.3,56,4,1000,72,5,3.3,10166000.0,1,0,0,0,0,0,0,0,1600,900
10,3,17.3,74,8,1000,53,4,2.8,9163000.0,1,0,0,0,0,0,0,0,1600,900
10,1,15.6,92,8,128,88,5,2.6,21624000.0,1,1,0,0,1000,0,1,1,1920,1080
0,0,14.0,105,8,256,52,5,1.2,19533000.0,0,1,0,0,0,1,1,1,1920,1080
10,3,15.6,91,8,256,47,5,2.3,25993000.0,0,1,0,0,0,0,1,1,1920,1080
11,1,15.6,92,8,128,79,5,2.2,25093870.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,4,6,1000,7,5,2.1,8993000.0,1,0,0,0,0,0,0,1,1920,1080
4,4,12.5,71,8,256,47,7,1.26,29127290.0,0,1,0,0,0,1,0,1,1920,1080
4,0,15.0,59,4,500,53,5,2.08,8653000.0,1,0,0,0,0,1,0,1,1920,1080
2,3,15.6,112,4,1000,42,5,2.65,5253000.0,1,0,0,0,0,0,0,0,1366,768
4,4,13.3,97,8,256,53,5,1.29,25109000.0,0,1,0,0,0,1,0,2,3200,1800
4,3,15.6,74,4,1000,47,2,2.18,8871620.0,1,0,0,0,0,0,0,0,1366,768
10,1,15.6,92,16,128,89,5,2.6,17493000.0,1,1,0,0,1000,1,1,1,1920,1080
11,1,15.6,102,8,128,75,5,2.2,19533000.0,1,1,0,0,1000,0,0,1,1920,1080
10,2,12.5,88,16,512,47,5,1.3,28050000.0,0,1,0,0,0,1,1,1,1920,1080
14,1,14.0,102,16,1000,79,5,1.95,59483000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,59,8,1000,53,5,2.3,7973170.0,1,0,0,0,0,1,0,0,1366,768
11,1,17.3,102,16,256,79,5,2.7,27166000.0,1,1,0,0,1000,0,0,1,1920,1080
1,4,11.6,62,4,256,51,3,1.08,16303000.0,0,0,1,0,0,0,0,0,1366,768
7,3,15.6,56,4,1000,47,5,2.1,8126000.0,1,0,0,0,0,0,0,1,1920,1080
7,4,14.0,89,8,256,47,7,1.54,37369230.0,0,1,0,0,0,0,0,0,2560,1440
4,3,15.6,68,4,500,47,7,2.24,12529000.0,1,0,0,0,0,0,0,0,1366,768
11,1,15.6,92,8,128,89,5,2.3,19873000.0,1,1,0,0,1000,0,0,1,1920,1080
10,3,13.3,97,16,512,53,5,1.4,25483000.0,0,1,0,0,0,0,1,1,1920,1080
10,3,15.6,5,6,256,7,5,2.2,10158690.0,0,1,0,0,0,0,0,1,1920,1080
2,4,13.3,89,8,256,47,5,1.45,21760000.0,0,1,0,0,0,0,0,1,1920,1080
0,3,15.6,54,4,500,47,2,2.4,6150600.0,1,0,0,0,0,0,0,0,1366,768
4,0,17.3,97,16,512,72,5,2.77,30583000.0,0,1,0,0,0,1,0,1,1920,1080
7,3,14.0,68,4,256,47,7,1.54,18699830.0,0,1,0,0,0,0,0,1,1920,1080
2,1,15.6,102,16,256,76,5,2.5,27200000.0,1,1,0,0,1000,0,1,1,1920,1080
4,3,14.0,74,4,500,53,5,1.6,14875000.0,1,0,0,0,0,0,0,0,1366,768
2,1,15.6,92,16,256,80,5,2.34,39525000.0,1,1,0,0,1000,0,1,1,1920,1080
10,3,15.6,74,8,256,53,4,2.3,9741000.0,0,1,0,0,0,0,1,1,1920,1080
4,0,13.3,81,8,256,52,5,1.24,30821000.0,0,1,0,0,0,1,0,2,3200,1800
4,3,15.6,112,4,500,40,2,2.2,5508000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,8,4,500,16,5,1.86,6783000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,58,6,128,66,5,2.4,9673000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,14.0,68,8,256,47,5,1.9,18224000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,111,4,500,40,5,2.2,7547830.0,1,0,0,0,0,0,0,0,1366,768
2,3,15.6,37,4,1000,43,5,2.0,5763000.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,92,16,128,91,5,4.0,32300000.0,1,1,0,0,1000,0,1,1,1920,1080
4,3,15.6,56,4,500,47,5,2.29,8330000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,89,8,1000,21,7,2.32,15215000.0,0,0,0,1,0,0,0,1,1920,1080
11,1,15.6,92,8,128,89,5,2.4,20893000.0,1,1,0,0,1000,0,0,1,1920,1080
10,0,14.0,68,4,128,47,5,1.8,14161170.0,0,1,0,0,0,1,0,1,1920,1080
2,4,13.3,45,8,512,46,5,1.2,12393000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,59,6,1000,53,5,2.3,7803000.0,1,0,0,0,0,0,0,0,1366,768
0,3,15.6,36,4,500,41,2,2.4,4913000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,34,2,500,40,5,2.2,6443000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,92,8,1000,89,5,2.6,15283000.0,1,0,0,0,0,0,1,1,1920,1080
7,3,15.6,12,6,1000,29,5,2.04,9349830.0,0,0,0,1,0,0,0,1,1920,1080
4,3,15.6,97,8,1000,24,2,2.3,13701830.0,1,0,0,0,0,0,0,0,1366,768
7,2,11.6,36,2,32,41,5,1.17,3553000.0,0,0,1,0,0,0,0,0,1366,768
2,3,15.6,89,4,500,65,5,2.2,12245440.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,89,4,128,47,5,1.8,10846000.0,0,1,0,0,0,1,1,1,1920,1080
10,0,13.3,89,16,512,47,5,1.3,25483000.0,0,1,0,0,0,1,1,2,3200,1800
10,3,14.0,34,2,64,40,5,1.5,3893000.0,0,0,1,0,0,0,0,0,1366,768
7,3,15.6,89,6,1000,21,5,2.19,12988000.0,1,0,0,0,0,0,0,0,1366,768
2,3,15.6,34,4,500,40,5,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
2,4,13.3,45,8,512,46,5,1.2,12393000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,59,6,1000,53,5,2.3,7803000.0,1,0,0,0,0,0,0,0,1366,768
0,3,15.6,36,4,500,41,2,2.4,4913000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,34,2,500,40,5,2.2,6443000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,92,8,1000,89,5,2.6,15283000.0,1,0,0,0,0,0,1,1,1920,1080
7,3,15.6,12,6,1000,29,5,2.04,9349830.0,0,0,0,1,0,0,0,1,1920,1080
4,3,15.6,97,8,1000,24,2,2.3,13701830.0,1,0,0,0,0,0,0,0,1366,768
7,2,11.6,36,2,32,41,5,1.17,3553000.0,0,0,1,0,0,0,0,0,1366,768
2,3,15.6,89,4,500,65,5,2.2,12245440.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,89,4,128,47,5,1.8,10846000.0,0,1,0,0,0,1,1,1,1920,1080
10,0,13.3,89,16,512,47,5,1.3,25483000.0,0,1,0,0,0,1,1,2,3200,1800
10,3,14.0,34,2,64,40,5,1.5,3893000.0,0,0,1,0,0,0,0,0,1366,768
7,3,15.6,89,6,1000,21,5,2.19,12988000.0,1,0,0,0,0,0,0,0,1366,768
2,3,15.6,34,4,500,40,5,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
2,4,13.3,45,8,512,46,5,1.2,12393000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,59,6,1000,53,5,2.3,7803000.0,1,0,0,0,0,0,0,0,1366,768
0,3,15.6,36,4,500,41,2,2.4,4913000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,34,2,500,40,5,2.2,6443000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,92,8,1000,89,5,2.6,15283000.0,1,0,0,0,0,0,1,1,1920,1080
7,3,15.6,12,6,1000,29,5,2.04,9349830.0,0,0,0,1,0,0,0,1,1920,1080
4,3,15.6,97,8,1000,24,2,2.3,13701830.0,1,0,0,0,0,0,0,0,1366,768
7,2,11.6,36,2,32,41,5,1.17,3553000.0,0,0,1,0,0,0,0,0,1366,768
2,3,15.6,89,4,500,65,5,2.2,12245440.0,1,0,0,0,0,0,0,0,1366,768
10,0,14.0,89,4,128,47,5,1.8,10846000.0,0,1,0,0,0,1,1,1,1920,1080
10,0,13.3,89,16,512,47,5,1.3,25483000.0,0,1,0,0,0,1,1,2,3200,1800
10,3,14.0,34,2,64,40,5,1.5,3893000.0,0,0,1,0,0,0,0,0,1366,768
7,3,15.6,89,6,1000,21,5,2.19,12988000.0,1,0,0,0,0,0,0,0,1366,768
2,3,15.6,34,4,500,40,5,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
